IDs,canonical_smiles,pIC50,charge
124125321,CC(C1=CC=CC=C1Cl)C(=O)NC2=CC(=C(C=C2)OC3=CC(=CC=C3)Cl)S(=O)(=O)N,6.872895201635193,0
124125345,CC1=CC=C(C=C1)CC(=O)NC2=CC(=C(C=C2)OC3=CC(=CC=C3)Cl)S(=O)(=O)N,6.498940737782249,0
124125322,CC(=O)NC1=CC(=CC=C1)OC2=C(C=C(C=C2)NC(=O)CC3=CC=CC=C3Cl)S(=O)(=O)N,7.031517051446065,0
124125387,C1=CC=C(C=C1)CC(=O)NC2=CC(=C(C=C2)OC3=CC=CC=C3Cl)S(=O)(=O)N,5.903089986991944,0
124125244,C1COCC1C2=CC=C(C=C2)OC3=C(C=C(C=C3)NC(=O)CC4=CC=CC=C4Cl)S(=O)(=O)N,7.1249387366083,0
124125397,C1=CC=C(C(=C1)CC(=O)NC2=CC(=C(C=C2)OC3=CC(=CC=C3)Cl)S(=O)(=O)N)C(F)(F)F,7.619788758288394,0
124125231,C1=CC=C(C(=C1)CC(=O)NC2=CC(=C(C=C2)OC3=CC=C(C=C3)C4=NC=CS4)S(=O)(=O)N)Cl,7.522878745280337,0
124125339,C1COCCC1COC2=C(C=C(C=C2)NC(=O)CC3=CC=CC=C3C(F)(F)F)S(=O)(=O)N,7.055517327849832,0
124125486,C1=CC=C(C(=C1)CC(=O)NC2=CC(=C(C=C2)OC3=CC=CC=N3)S(=O)(=O)N)Cl,6.355561410532162,0
124125439,C1=CC=C(C=C1)CCOC2=C(C=C(C=C2)NC(=O)CC3=CC=CC=C3Cl)S(=O)(=O)N,7.721246399047171,0
124125200,C1COCCC1COC2=C(C=C(C=C2)NC(=O)CC3=C(C=CC(=C3)F)Cl)S(=O)(=O)N,7.075720713938118,0
124125360,CC(C)(C1=CC=CC=C1OC2=C(C=C(C=C2)NC(=O)CC3=CC=CC=C3Cl)S(=O)(=O)N)O,6.616184634019569,0
124125290,C1=CC=C(C(=C1)CC(=O)NC2=CC(=C(C=C2)OC3=CC=CC=C3Cl)S(=O)(=O)N)Cl,7.886056647693163,0
124125351,C1CCC(CC1)OC2=C(C=C(C=C2)NC(=O)CC3=CC=CC=C3Cl)S(=O)(=O)N,7.4089353929735005,0
124125246,C1COCCC1COC2=C(C=C(C=C2)NC(=O)CC3=C(C=CC=C3Cl)F)S(=O)(=O)N,7.886056647693163,0
124125444,C1COC(CO1)COC2=C(C=C(C=C2)NC(=O)CC3=CC=CC=C3Cl)S(=O)(=O)N,6.58838029403677,0
124125269,C1COCCC1COC2=C(C=C(C=C2)NC(=O)CC3=CC=CC=C3F)S(=O)(=O)N,6.224025668870631,0
124125330,C1COCCC1COC2=C(C=C(C=C2)NC(=O)CC3=CC=CC=C3C(F)F)S(=O)(=O)N,6.954677021213342,0
124125453,C1=CC=C(C(=C1)CC(=O)NC2=CC(=C(C=C2)OCC3=CC=CC=N3)S(=O)(=O)N)Cl,7.585026652029182,0
124125422,C1COCCC1COC2=C(C=C(C=C2)NC(=O)CC3=C(C=C(C=C3)F)Cl)S(=O)(=O)N,6.761953896871205,0
124125494,C1=CC=C(C(=C1)CC(=O)NC2=CC(=C(C=C2)OC3=CN=CC=C3)S(=O)(=O)N)Cl,6.714442690992226,0
9975090,C1=CC=C(C(=C1)C(=O)NC2=CC(=CC(=C2)C(F)(F)F)C(F)(F)F)O,6.809668301829708,0
29035588,C1=CC(=C(C=C1Cl)C(=O)NC2=CC(=CC(=C2)F)F)O,6.809668301829708,0
23070355,C1=CC(=C(C=C1Cl)O)C(=O)NC2=CC(=CC(=C2)C(F)(F)F)C(F)(F)F,6.679853713888946,0
11741624,C1=CC=C2C(=C1)C=CC(=C2O)C(=O)NC3=CC(=CC(=C3)C(F)(F)F)C(F)(F)F,6.137272471682025,0
5081913,C1=CC(=C(C=C1Cl)C(=O)NC2=CC(=CC(=C2)C(F)(F)F)C(F)(F)F)O,6.806875401645539,0
2804666,C1=CC(=C(C=C1Cl)C(=O)NC2=CC(=CC(=C2)Cl)Cl)O,6.147520006363144,0
71381242,C1=CC(=C(C(=C1)Cl)O)C(=O)NC2=CC(=CC(=C2)C(F)(F)F)C(F)(F)F,7.311580177997289,0
20196,C1=CC(=CC(=C1)Cl)NC(=O)C2=C(C=CC(=C2)Cl)O,6.869666231504994,0
5065884,C1=CC(=CC(=C1)NC(=O)C2=C(C=CC(=C2)Cl)O)C(F)(F)F,6.270025714300444,0
5274059,C1=CC(=CC=C1C(F)(F)F)NC(=O)C2=C(C=CC(=C2)Cl)O,5.823908740944319,0
156015171,C1=CC(=C(C=C1Cl)C(=O)NC2=CC(=CC(=C2)C(F)(F)F)[N+](=O)[O-])O,7.370590400897282,0
90467334,C1C(=O)NC2=C(C=CC3=CC=CC=C32)N(C1=O)C4=CC=C(C=C4)N5C(=NN=N5)CC6=CC=CC=C6O,7.431798275933005,0
90467462,C1C(=O)NC2=C(C=CC3=CC=CC=C32)N(C1=O)C4=CC=C(C=C4)N5C(=NN=N5)CCC6=CC=CC=C6,7.356547323513813,0
86763274,C1C(=O)NC2=C(C=CC3=CC=CC=C32)N(C1=O)C4=CC=C(C=C4)N5C=CN=C5CCC6=CC=CC=C6,7.107905397309519,0
121330593,CN(C)C1=CC=CC=C1CC2=NN=NN2C3=CC=C(C=C3)N4C(=O)CC(=O)NC5=C4C=CC6=CC=CC=C65,7.026872146400302,0
121330725,C1C(=O)NC2=C(C=CC3=CC=CC=C32)N(C1=O)C4=CC=C(C=C4)C5=C(N=CN5)C6=CC=CC=C6,5.468521082957745,0
121330590,C1C(=O)NC2=C(C=CC3=CC=CC=C32)N(C1=O)C4=CC=C(C=C4)C5=NC=CN5CC6=CC=C(C=C6)Cl,6.522878745280337,0
121330638,COC1=CC=CC(=C1)CCC2=NC=CN2C3=CC=C(C=C3)N4C(=O)CC(=O)NC5=C4C=CC6=C5CCC6,7.130768280269024,0
121330706,C1C(=O)NC2=C(C=CC3=CC=CC=C32)N(C1=O)C4=CC=C(C=C4)N5C=CN=C5CCC6=CC(=CC=C6)C(F)(F)F,6.259637310505756,0
121330744,C1C(=O)NC2=C(C=CC3=CC=CC=C32)N(C1=O)C4=CC=C(C=C4)N5C=CN=C5COC6=CC=CC=C6,6.102372908709558,0
145713379,C1C(=O)NC2=C(C=CC3=CC=CC=C32)N(C1=O)C4=CC=C(C=C4)C5=CN(C=N5)CCC6=CC=CC=C6,6.494850021680094,0
145713380,C1C(=O)NC2=C(C=CC3=CC=CC=C32)N(C1=O)C4=CN=C(C=C4)N5C(=NN=N5)CC6=CC=CC=C6O,7.113509274827519,0
90467335,C1C(=O)NC2=C(C=CC3=CC=CC=C32)N(C1=O)C4=CC=C(C=C4)N5C(=NN=N5)CCC6=CN=CC=C6,6.42021640338319,0
121330609,COC1=CC=CC=C1CC2=NN=NN2C3=CC=C(C=C3)C4=NCC(=O)NC5=C4C=CC6=CC=CC=C65,6.494850021680094,0
137018806,C1C(=O)NC2=C(C=CC3=CC=CC=C32)N(C1=O)C4=CC(=C(C=C4)C5=NC=CN5CCC6=CC=CC=C6)O,6.886056647693163,0
121330617,C1C(=O)NC2=C(C=CC3=CC=CC=C32)N(C1=O)C4=CC=C(C=C4)C5=NC=CN5CCC6=CC=CC=C6,7.040958607678906,0
121330709,C1CC2=C(C1)C3=C(C=C2)N(C(=O)CC(=O)N3)C4=CC=C(C=C4)N5C=CN=C5CCC6=CC=CC=C6F,7.275724130399211,0
121330597,CC1(CN(C(=N1)CCC2=CC=CC=C2)C3=CC=C(C=C3)N4C(=O)CC(=O)NC5=C4C=CC6=CC=CC=C65)C,5.6020599913279625,0
121330640,COC1=C(C=CC(=C1)N2C(=O)CC(=O)NC3=C2C=CC4=CC=CC=C43)C5=NC=CN5CCC6=CC=CC=C6,6.2839966563652006,0
121330634,COC1=CC=CC(=C1)CCN2C=CN=C2C3=CC=C(C=C3)N4C(=O)CC(=O)NC5=C4C=CC6=CC=CC=C65,7.086186147616283,0
121330637,C1C(=O)NC2=C(C=CC3=CC=CC=C32)N(C1=O)C4=CC=C(C=C4)N5C=CN=C5CCC6=CC(=CC=C6)C(=O)N,6.886056647693163,0
121330639,C1C(=O)NC2=C(C=CC3=CC=CC=C32)N(C1=O)C4=CC=C(C=C4)N5C=CN=C5CCC6=CC=CC=C6C(=O)N,6.468521082957745,0
121330749,COC1=C(C=CC=C1F)CCC2=NC=CN2C3=CC=C(C=C3)N4C(=O)CC(=O)NC5=C4C=CC6=CC=CC=C65,7.060480747381382,0
121330643,COC1=CC=CC(=C1)CCC2=NC=CN2C3=CC=C(C=C3)N4C(=O)CC(=O)NC5=C4C=CC6=CC=CC=C65,7.036212172654444,0
121330690,COC1=CC=CC=C1CCC2=NC=CN2C3=CC=C(C=C3)N4C(=O)CC(=O)NC5=C4C=CC6=CC=CC=C65,6.7447274948966935,0
121330707,C1C(=O)NC2=C(C=CC3=CC=CC=C32)N(C1=O)C4=CC=C(C=C4)C5=NC=CN5CCC6=CC(=CC=C6)O,7.107905397309519,0
121330589,CC(C)(CC1=NN=NN1C2=CC=C(C=C2)N3C(=O)CC(=O)NC4=C3C=CC5=CC=CC=C54)C6=CC=CC=N6,5.267606240177032,0
121330616,C1C(=O)NC2=C(C=CC3=CC=CC=C32)N(C1=O)C4=CC=C(C=C4)N5C=CN=C5CCC6=CC=CC=N6,6.229147988357856,0
121330673,C1C(=O)NC2=C(C=CC3=CC=CC=C32)N(C1=O)C4=CC=C(C=C4)N5C=CN=C5CCC6=CC(=CC=C6)F,7.292429823902063,0
121330681,C1C(=O)NC2=C(C=CC3=CC=CC=C32)N(C1=O)C4=CC=C(C=C4)C5=NC=CN5CC6=CC=CC=C6C(=O)N,6.229147988357856,0
121330692,C1CC2=C(C1)C3=C(C=C2)N(C(=O)CC(=O)N3)C4=CC=C(C=C4)N5C=CN=C5CCC6=CC(=CC=C6)F,7.4089353929735005,0
121330587,C1C(=O)NC2=C(C=CC3=CC=CC=C32)N(C1=O)C4=CC=C(C=C4)N5C=CN=C5CCC6=CC=CO6,6.259637310505756,0
121330625,C1C(=O)NC2=C(C=CC3=CC=CC=C32)C(=N1)C4=CC=C(C=C4)N5C=CN=C5CCC6=CC=CC=C6,6.187086643357144,0
121330716,C1C(=O)NC2=C(C=CC3=CC=CC=C32)C(=N1)C4=CC=C(C=C4)N5C(=NN=N5)CCC6=CC=CC=C6,6.200659450546419,0
121330622,C1C(=O)NC2=C(C=CC3=CC=CC=C32)N(C1=O)C4=CC=C(C=C4)N5C=CN=C5CCC6=CC=CC=C6C#N,6.721246399047171,0
121330700,COC1=CC=CC=C1CC2=NN=NN2C3=CC=C(C=C3)N4C(=O)CC(=O)NC5=C4C=CC6=CC=CC=C65,7.6020599913279625,0
121330715,C1C(=O)NC2=C(C=CC3=CC=CC=C32)N(C1=O)C4=CC=C(C=C4)N5C=CN=C5CNC6=CC=CC=C6,5.886056647693163,0
121330578,C1C(=O)NC2=C(C=CC3=CC=CC=C32)N(C1=O)C4=CC=C(C=C4)N5C=CN=C5C6=CC=CC=C6,5.431798275933005,0
121330674,C1C(=O)NC2=C(C=CC3=CC=CC=C32)N(C1=O)C4=CC=C(C=C4)N5C=CN=C5CCC6=CSC=C6,7.055517327849832,0
121330689,C1C(=O)NC2=C(C=CC3=CC=CC=C32)N(C1=O)C4=CC=C(C=C4)N5C=CN=C5CCC6=CC(=CC=C6)O,7.275724130399211,0
121330584,CC1=C(C(=CC=C1)C)CCC2=NC=CN2C3=CC=C(C=C3)N4C(=O)CC(=O)NC5=C4C=CC6=CC=CC=C65,7.102372908709558,0
121330628,COC1=CC=CC=C1C2=NC=CN2C3=CC=C(C=C3)N4C(=O)CC(=O)NC5=C4C=CC6=CC=CC=C65,5.769551078621726,0
122483632,CC1=NC(=CC=C1)CCC2=NN=NN2C3=CC=C(C=C3)N4C(=O)CC(=O)NC5=C4C=CC6=CC=CC=C65,6.568636235841013,0
146047750,C1CCC2C(C1)CCC3C2NC(=O)CC(=O)N3C4=CC=C(C=C4)NC(=O)CC5=CC=CC=C5I,5.7447274948966935,0
146047749,C1C(=O)NC2=C(C=CC3=CC=CC=C32)N(C1=O)C4=CC=C(C=C4)NCC5=CC=CC=C5I,6.366531544420414,0
71657163,C1C(=O)NC2=C(C=CC3=CC=CC=C32)C(=N1)C4=CC=C(C=C4)NS(=O)(=O)CC5=CC=CC=C5Cl,6.356547323513813,0
71657375,CN(C1=CC=C(C=C1)N2C(=O)CC(=O)NC3=C2C=CC4=C3CCCC4)S(=O)(=O)CC5=CC=CC=C5Cl,6.013228265733755,0
71657159,C1C(=O)NC2=C(C=CC3=CC=CC=C32)N(C1=O)C4=CC=C(C=C4)NC(=O)NC5=CC=CC=C5,5.920818753952375,0
71657067,C1C(=O)NC2=C(C=CC3=CC=CC=C32)N(C1=O)C4=CC=C(C=C4)NC(=O)CC5=CC=CC=C5Cl,6.267606240177032,0
6093160,C1=CC(=CC(=C1)NC(=O)NC2=CC=CC(=C2)C(=O)NC3=C4C(=CC(=CC4=C(C=C3)S(=O)(=O)[O-])S(=O)(=O)[O-])S(=O)(=O)[O-])C(=O)NC5=C6C(=CC(=CC6=C(C=C5)S(=O)(=O)[O-])S(=O)(=O)[O-])S(=O)(=O)[O-].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+],4.0,0
4881,CC1=C(C(=C(C(=N1)N=NC2=C(C=C(C=C2)S(=O)(=O)O)S(=O)(=O)O)COP(=O)(O)O)C=O)O,4.560667306169737,0
24883277,CC(C)C1=CC(=C(C=C1OC2=CN=C(N=C2N)NC(CO)CO)I)OC,5.0,0
15953802,CC(C)C1=CC(=C(C=C1OC2=CN=C(N=C2N)N)I)OC,5.0,0
46175179,CC(CN1CCN(CC1)C(=O)C)NC(=O)C2=CC3=C(S2)N(N=C3C4=CC=CC=C4)C,5.0,0
46231312,CCCC1=C(OC(=N1)C2=CC=CC=C2)C(=O)NC(C)CN3CCN(CC3)C4=NC=CC=N4,5.0,0
44579818,COC1=CC=C(C=C1)CN2C3=CC=CC=C3C(=O)C4=CC=CC=C42,4.987162775294828,0
71450182,CC(C)NC(=O)N1C2=CC=CC=C2OC3=CC=CC=C31,5.0,0
71450183,C1CCN(CC1)C(=O)N2C3=CC=CC=C3OC4=CC=CC=C42,4.97061622231479,0
71453817,C1=CC=C(C=C1)CNC(=O)N2C3=CC=CC=C3OC4=CC=CC=C42,5.0,0
71457335,C1=CC=C2C(=C1)N(C3=CC=CC=C3O2)C(=O)OCC4=CC=C(C=C4)[N+](=O)[O-],5.0,0
71013,C1=CC=C2C(=C1)C(=C3C=CC=CC3=N2)Cl,5.0,0
71462711,CN1CCN(CC1)C(=O)N2C3=CC=CC=C3OC4=CC=CC=C42,5.0,0
71452007,COC(=O)N1C2=CC=CC=C2OC3=CC=CC=C31,4.281498311132726,0
19878631,C1=CC=C(C=C1)COC(=O)NC2=CC=CC=C2O,5.0,0
71452009,C1=CC=C(C=C1)CC(=O)N2C3=CC=CC=C3OC4=CC=CC=C42,5.0,0
71455546,C1=CC=C(C=C1)CCSC(=O)N2C3=CC=CC=C3OC4=CC=CC=C42,5.0,0
71459186,C1COCCN1C(=O)N2CCOC3=CC=CC=C32,5.0,0
12286268,C1COCCN1C(=O)NC2=CC=CC=C2O,5.0,0
71452008,C1COC2=CC=CC=C2N1C(=O)OCC3=CC=CC=C3,5.0,0
71452010,CN(C)CCCNC(=O)N1C2=CC=CC=C2OC3=CC=CC=C31,5.0,0
71453815,C1=CC=C(C=C1)CS(=O)(=O)N2C3=CC=CC=C3OC4=CC=CC=C42,5.0,0
3304561,CC(=O)N1C2=CC=CC=C2OC3=CC=CC=C31,5.0,0
71460975,CC1=CC=C(C=C1)CN2C3=CC=CC=C3C(=O)C4=CC=CC=C42,4.928117992693875,0
71460976,C1=CC=C2C(=C1)N(C3=CC=CC=C3O2)C(=O)NCC4=CC(=CC(=C4)Cl)Cl,5.0,0
71455550,CCN(CC)C(=O)N1C2=CC=CC=C2OC3=CC=CC=C31,4.7594507517174005,0
71459187,C1=CC=C2C(=C1)N(C3=CC=CC=C3O2)C(=O)N,5.0,0
12540726,C1=CC=C2C(=C1)N(C3=CC=CC=C3O2)C(=O)Cl,4.634512015109101,0
71459190,C1COCCN1C(=O)N2C3=CC=CC=C3OC4=CC=CC=C42,5.0,0
71460977,CN(C)C(=O)N1C2=CC=CC=C2OC3=CC=CC=C31,4.609064892896621,0
231766,C1=CC=C(C=C1)C(=O)NC2=CC=CC=C2O,5.0,0
71457338,CC(C)N(C(C)C)C(=O)N1C2=CC=CC=C2OC3=CC=CC=C31,4.906578314837765,0
2823798,C1COC2=CC=CC=C2N1C(=O)C3=CC=CC=C3,5.0,0
40456486,C1=CC=C(C=C1)C(=O)NC2=CC=CC=C2OCCOC3=CC=CC=C3NC(=O)C4=CC=CC=C4,5.0,0
71462709,C1=CC=C2C(=C1)N(C3=CC=CC=C3O2)C(=O)C4=CC=C(C=C4)N,4.966576244513051,0
5287422,C1=C(C2(C(=CC1=[N+]([O-])[O-])[N+](=O)[O-])OC3C(OC(C3O2)N4C=NC5=C(N=CN=C54)N)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[N+](=O)[O-],4.818156412055227,-1
71324548,C1=CC=C(C=C1)CN2C3=CC=CC=C3OC4=CC=CC=C42,5.0,0
71457336,CC1CCC(C(C1)OCC(=O)NC2=CC=CC=C2OCCBr)C(C)C,5.0,0
12231013,C1=CC=C(C=C1)C(=O)N2C3=CC=CC=C3C(=O)C4=CC=CC=C42,4.570247719997592,0
71455547,CCN(CC)C(=O)N1C2=CC=CC=C2C(=O)C3=CC=CC=C31,4.407823242604133,0
71453816,CNC(=O)N1C2=CC=CC=C2OC3=CC=CC=C31,5.0,0
71455549,C1CCC(CC1)NC(=O)N2C3=CC=CC=C3OC4=CC=CC=C42,5.0,0
71459188,CN1CCC(CC1)NC(=O)N2C3=CC=CC=C3OC4=CC=CC=C42,4.339134521996131,0
779113,C1CCN(C1)C(=O)N2C3=CC=CC=C3C=CC4=CC=CC=C42,4.467245621007502,0
76313803,CC(C)COC(=O)N1C2=CC=CC=C2C=CC3=CC=CC=C31,4.0,0
76321046,CCCCNC(=O)N1C2=CC=CC=C2C=CC3=CC=CC=C31,4.0,0
76335511,C1=CC=C(C=C1)CCNC(=O)N2C3=CC=CC=C3C=CC4=CC=CC=C42,4.441291429466834,0
76335512,C1=CC=C(C=C1)CNC(=O)N2C3=CC=CC=C3C=CC4=CC=CC=C42,4.102922996790579,0
921624,C1CCC(CC1)NC(=O)N2C3=CC=CC=C3C=CC4=CC=CC=C42,4.471083299722345,0
129274,C1=CC=C2C(=C1)C=CC3=C(N2C(=O)N)C=CC(=C3)O,3.835647144215563,0
3136467,CN(C)CCCNC(=O)N1C2=CC=CC=C2C=CC3=CC=CC=C31,4.0,0
69601968,C1=CC=C2C(=C1)C=C(C3=CC=CC=C3N2C(=O)N)N,5.0,0
76321049,C1CN(CCC1O)C(=O)N2C3=CC=CC=C3C=CC4=CC=CC=C42,4.0,0
76324695,CC(C)N(C(C)C)C(=O)C1=CC=CC2=C1NC3=CC=CC=C3C=C2,4.51427857351842,0
76331935,CC(C)NC(=O)N1C2=CC=CC=C2C=CC3=CC=CC=C31,4.716698771296451,0
19099,C1CC2=CC=CC=C2N(C3=CC=CC=C31)C(=O)N,4.0,0
746996,C1CCN(CC1)C(=O)N2C3=CC=CC=C3C=CC4=CC=CC=C42,4.863279432843593,0
76321048,C1=CC=C2C(=C1)C=CC3=CC=CC=C3N2C(=O)N(CCO)CCO,4.0,0
76324696,C1=CC=C2C(=C1)C=CC3=C(N2C(=O)N)C=C(C=C3)C(F)(F)F,4.262807357295263,0
4281839,C1=CC=C(C=C1)NC(=O)N2C3=CC=CC=C3C=CC4=CC=CC=C42,4.0,0
34312,C1C2=CC=CC=C2N(C3=CC=CC=C3C1=O)C(=O)N,5.0,0
76313802,CCN(CC)C(=O)N1C2=CC=CC=C2C=CC3=C1C(=CC=C3)C(=O)N(C(C)C)C(C)C,4.279840696594043,0
76331933,C1=CC=C2C(=C1)C=CC3=CC=CC=C3N2C(=O)NC4=CC=NC=C4,4.0,0
2847675,CCOC1CC2=CC=CC=C2N(C3=CC=CC=C13)C(=O)N,4.0,0
2554,C1=CC=C2C(=C1)C=CC3=CC=CC=C3N2C(=O)N,4.0,0
67474845,C1=CC=C2C(=C1)C=CC3=C(N2C(=O)N)C=CC(=C3)F,4.0,0
76317322,C1CC(CCC1NC(=O)N2C3=CC=CC=C3C=CC4=CC=CC=C42)O,4.698970004336019,0
76317323,CN(C)C1=CC2=C(C=CC3=CC=CC=C3N2C(=O)N)C=C1,4.815308569182402,0
76317321,CC(C)(C)NC(=O)N1C2=CC=CC=C2C=CC3=CC=CC=C31,4.860120913598763,0
76310105,CN(C)CCN(C)C(=O)N1C2=CC=CC=C2C=CC3=CC=CC=C31,4.0,0
76310106,C1CC(CCC1N)NC(=O)N2C3=CC=CC=C3C=CC4=CC=CC=C42,5.0,0
12323384,C1=CC=C(C=C1)CN2C3=CC=CC=C3C=CC4=CC=CC=C42,4.0,0
76328256,C1=CC=C2C(=C1)C=CC3=C(N2C(=O)N)C=C(C=C3)F,4.0,0
70515212,COC1=CC2=C(C=CC3=CC=CC=C3N2C(=O)N)C=C1,4.0,0
76331932,CN(C)C(=O)N1C2=CC=CC=C2C=CC3=CC=CC=C31,4.0,0
571066,C1=CC=C(C=C1)C(=O)N2C3=CC=CC=C3C=CC4=CC=CC=C42,4.632644078973981,0
738915,CNC(=O)N1C2=CC=CC=C2C=CC3=CC=CC=C31,4.0,0
179344,CC(=O)OC1CC2=CC=CC=C2N(C3=CC=CC=C13)C(=O)N,4.698970004336019,0
2555,C1=CC=C2C(=C1)C3C(O3)C4=CC=CC=C4N2C(=O)N,5.0,0
606375,CC(=O)N1C2=CC=CC=C2C=CC3=CC=CC=C31,4.0,0
114709,C1C(C2=CC=CC=C2N(C3=CC=CC=C31)C(=O)N)O,4.0,0
120031,COC1=CC2=CC=CC=C2N(C3=CC=CC=C31)C(=O)N,4.0,0
59586810,CC1=CC2=C(C=C1)C=CC3=CC=CC=C3N2C(=O)N,4.0,0
766793,CCN(CC)C(=O)N1C2=CC=CC=C2C=CC3=CC=CC=C31,4.943095148663527,0
76324697,C1=CC=C2C(=C1)C=CC3=C2C=CC4=CC=CC=C4N3C(=O)N,4.289036881004725,0
2893185,COC(=O)N1C2=CC=CC=C2C=CC3=CC=CC=C31,4.0,0
135290,C1=CC=C2C(=C1)C=CC3=C(N2C(=O)N)C=C(C=C3)O,4.137868620686962,0
76317324,COC1=CC=C(C=C1)CCNC(=O)N2C3=CC=CC=C3C=CC4=CC=CC=C42,4.562249437179612,0
76321047,CN1CCC(CC1)NC(=O)N2C3=CC=CC=C3C=CC4=CC=CC=C42,4.0,0
76328255,CNC1=CC2=CC=CC=C2N(C3=CC=CC=C31)C(=O)N,4.432973633840939,0
779112,C1COCCN1C(=O)N2C3=CC=CC=C3C=CC4=CC=CC=C42,4.0,0
76331934,CCN(CC)C(=O)N1C2=CC=CC=C2C=CC3=C1C=NC=C3,4.0,0
46832336,CC1=CC(=C(C=C1NC(=O)C2=CNC(=O)CC2C3=CC=C(C=C3)F)OCCO)Cl,5.0,0
145960885,COC1=CC=C(C=C1)C(=C2C(N(C(=O)C2=O)C3=CC=C(C=C3)C4=NOC=C4)C5CCCCC5)O,4.522878745280337,0
155540682,C1CC1(C2=CC=CC=C2Cl)C(=O)NC3=CC(=C(C=C3)OC4=CC(=CC=C4)Cl)S(=O)(=O)N,4.6020599913279625,0
155559078,C1OC2C(OC(C2O1)N3C=NC4=C(N=CN=C43)N)COP(=O)(O)OP(=O)(O)OP(=O)(O)O.N.N.N.N,4.0,0
155514310,CC1(OC2C(O1)C(OC2C(=O)NC(CCC(=O)O)C(=O)O)N3C=NC4=C(N=CN=C43)N)C,4.0,0
155529242,CC1(OC2C(OC(C2O1)N3C=NC4=C(N=CN=C43)N)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C.N.N.N.N,4.318758762624412,0
155529713,C1=CC=C(C=C1)C2OC3C(OC(C3O2)N4C=NC5=C(N=CN=C54)N)COP(=O)(O)OP(=O)(O)OP(=O)(O)O.N.N.N.N,4.958607314841775,0
155529971,C1CCC2(CC1)OC3C(OC(C3O2)N4C=NC5=C(N=CN=C54)N)COP(=O)(CP(=O)(O)OP(=O)(O)O)O.N.N.N.N,4.0,0
155543044,C1CCC2(CC1)OC3C(OC(C3O2)N4C=NC5=C(N=CN=C54)N)COP(=O)(O)OP(=O)(O)OP(=O)(O)O.N.N.N.N,4.528708288941061,0
155562454,CC1(OC2C(OC(C2O1)N3C=NC4=C(N=CN=C43)N)COC(=O)C5=C(C=C(C(=C5)C(=O)O)C(=O)O)C(=O)O)C,4.522878745280337,0
151318798,C1=CC(=C(C(=C1)F)O)C(=O)NC2=CC(=CC(=C2)C(F)(F)F)C(F)(F)F,5.0,0
58578840,CC(C)OC1=C(C=C(C=C1)NC2=NC(=O)N(C(=O)N2CC3=CC=C(C=C3)Cl)CC(C)(C)C(=O)O)F,4.522878745280337,0
68020375,CC1=CC=C(C=C1)CN2C(=NC(=O)N(C2=O)CCC(=O)O)NC3=CC(=C(C=C3)OC(C)C)Cl,4.522878745280337,0
117752163,CC(CN1C(=O)N=C(N(C1=O)CC2=CC=C(C=C2)Cl)NC3=CC=C(C=C3)OC4=CC=CC=N4)C(=O)O,4.522878745280337,0
89640043,CC(CN1C(=O)N=C(N(C1=O)CC2=CC=C(C=C2)Cl)NC3=CC=C(C=C3)OC4=CC(=NC=C4)F)C(=O)O,4.522878745280337,0
166630603,CC(CN1C(=O)N=C(N(C1=O)CC2=CC=C(C=C2)Cl)NC3=CC=C(C=C3)OC4=NSC=C4)C(=O)O,4.522878745280337,0
